Time (unixtime),CURRENT_VELOCITY,CURRENT_POSITION,REMAINING_STEPS,STACK_VOLTAGE,EXTERNAL_VOLTAGE,CURRENT_CONSUMPTION,CHECKSUM
1594905251.7305179,0,0,0,363,12037,225,0x3b
1594905251.7430944,0,0,0,363,12020,225,0x3a
1594905251.7554786,0,0,0,354,12020,225,0x3d
1594905251.7687802,0,0,0,363,12020,225,0x37
1594905251.78157,0,0,0,354,12020,225,0x3b
1594905251.7937777,0,0,0,363,12020,225,0x3e
1594905251.8060136,0,0,0,354,12011,225,0x3f
1594905251.8183541,0,0,0,354,12046,225,0x35
1594905251.830963,0,0,0,363,12020,225,0x4
1594905251.8433287,0,0,0,363,12011,225,0x30
1594905251.8562572,0,0,0,363,12046,225,0x3a
1594905251.870671,0,0,0,363,12011,225,0xe
1594905251.8837118,0,0,0,363,12011,225,0x3d
1594905251.8960547,0,0,0,363,12020,225,0x32
1594905251.90867,0,0,0,372,12029,225,0x3a
1594905251.9211226,0,0,0,363,12020,225,0x3e
1594905251.933428,0,0,0,363,12011,225,0x6
1594905251.9460168,0,0,0,363,12037,225,0x31
1594905251.9584467,0,0,0,363,12020,225,0x36
1594905251.9729924,0,0,0,363,12020,225,0x39
1594905251.9855032,0,0,0,363,12037,225,0x35
1594905251.9982264,0,0,0,363,12020,225,0x39
1594905252.0107954,0,0,0,354,12029,225,0x33
1594905252.0232499,0,0,0,372,12029,225,0x3e
1594905252.036062,0,0,0,372,12046,225,0x1
1594905252.0483341,0,0,0,363,12020,225,0x39
1594905252.0610907,0,0,0,354,12002,225,0x3d
1594905252.0751247,0,0,0,363,12020,225,0x32
1594905252.087408,0,0,0,363,12020,225,0x3
1594905252.0995855,0,0,0,363,12020,225,0x3d
1594905252.111758,0,0,0,363,12002,225,0xb
1594905252.1246738,0,0,0,363,12020,225,0x3d
1594905252.1371741,0,0,0,363,12037,225,0x30
1594905252.1493435,0,0,0,354,12029,225,0x30
1594905252.1614435,0,0,0,363,12020,225,0x30
1594905252.1738262,0,0,0,363,12020,225,0x3b
1594905252.1863096,0,0,0,363,12020,225,0x33
1594905252.1997356,0,0,0,363,12046,225,0x36
1594905252.2118146,0,0,0,363,12029,225,0x30
1594905252.2241702,0,0,0,363,12020,225,0x30
1594905252.2367902,0,0,0,363,12046,225,0x3b
1594905252.2498817,0,0,0,363,12020,225,0x39
1594905252.2621791,0,0,0,363,12037,225,0x3e
1594905252.2747614,0,0,0,363,12011,225,0x37
1594905252.2872243,0,0,0,363,12020,225,0x3a
1594905252.2997537,0,0,0,363,12020,225,0x34
1594905252.3121004,0,0,0,363,12011,225,0x37
1594905252.324608,0,0,0,354,12046,225,0xf
1594905252.3372695,0,0,0,372,12011,225,0x3d
1594905252.350437,0,0,0,363,12002,225,0x6
1594905252.3634777,0,0,0,354,12029,225,0x38
1594905252.3767843,0,0,0,363,12037,225,0x3c
1594905252.3893375,0,0,0,363,12011,225,0x32
1594905252.4024837,0,0,0,363,12011,225,0x3c
1594905252.4148645,0,0,0,363,12037,225,0x38
1594905252.4272978,0,0,0,363,12029,225,0x3c
1594905252.4400647,0,0,0,363,12020,225,0x35
1594905252.4523983,0,0,0,363,12011,225,0x30
1594905252.464829,0,0,0,363,12020,225,0x5
1594905252.4779015,0,0,0,354,12029,225,0x34
1594905252.4905674,0,0,0,363,12020,225,0x3d
1594905252.5034258,0,0,0,363,12011,225,0x3f
1594905252.5163689,0,0,0,363,12020,225,0x36
1594905252.5294387,0,0,0,363,12020,225,0x36
1594905252.5424483,0,0,0,363,12055,225,0x3a
1594905252.5555408,0,0,0,363,12020,225,0x3c
1594905252.568417,0,0,0,363,12020,225,0x9
1594905252.582046,0,0,0,363,12020,225,0xd
1594905252.5949566,0,0,0,363,12011,225,0x36
1594905252.6079178,0,0,0,363,12029,225,0x3f
1594905252.620701,0,0,0,363,12011,225,0x0
1594905252.6336539,0,0,0,363,12020,225,0x3f
1594905252.6469944,0,0,0,363,12037,225,0x32
1594905252.660093,0,0,0,354,12011,225,0xc
1594905252.6732998,0,0,0,354,12020,225,0x3c
1594905252.6892035,0,0,0,372,12020,225,0x33
1594905252.70207,0,0,0,363,12037,225,0x34
1594905252.7148898,0,0,0,363,12020,225,0x33
1594905252.7275887,0,0,0,363,12037,225,0x36
1594905252.740324,0,0,0,363,12020,225,0x6
1594905252.7531059,0,0,0,363,12029,225,0x35
1594905252.7659454,0,0,0,363,12020,225,0x38
1594905252.7793982,0,0,0,363,12011,225,0x3b
1594905252.7932565,0,0,0,363,12002,225,0x39
1594905252.8065505,0,0,0,363,12020,225,0x3b
1594905252.8199394,0,0,0,363,12011,225,0x35
1594905252.8330536,0,0,0,354,12020,225,0x3c
1594905252.8462317,0,0,0,363,12029,225,0x34
1594905252.859137,0,0,0,354,12046,225,0x5
1594905252.874346,0,0,0,363,12020,225,0xa
1594905252.8881361,0,0,0,354,12020,225,0x39
1594905252.9050488,0,0,0,363,12011,225,0x3a
1594905252.917893,0,0,0,363,12020,225,0xd
1594905252.9306064,0,0,0,363,12020,225,0x3e
1594905252.943441,0,0,0,354,12020,225,0xb
1594905252.9559956,0,0,0,354,12002,225,0x3e
1594905252.9690166,0,0,0,354,12029,225,0x3a
1594905252.981852,0,0,0,363,12011,225,0xd
1594905252.9962192,0,0,0,354,12020,225,0x3a
1594905253.0091913,0,0,0,354,12011,225,0x34
1594905253.0222204,0,0,0,363,12020,225,0x35
1594905253.0355413,0,0,0,363,12037,225,0x32
1594905253.048671,0,0,0,363,12020,225,0xd
1594905253.062397,0,0,0,363,12020,225,0x8
1594905253.0760481,0,0,0,363,12011,225,0x3f
1594905253.0891771,0,0,0,363,12029,225,0x39
1594905253.1025305,0,0,0,363,12029,225,0x38
1594905253.1153986,0,0,0,363,12020,225,0x30
1594905253.1280797,0,0,0,363,12046,225,0x33
1594905253.1409237,0,0,0,363,12011,225,0x39
1594905253.153711,0,0,0,363,12020,225,0x1
1594905253.1672006,0,0,0,363,12029,225,0x3c
1594905253.1802344,0,0,0,363,12020,225,0x39
1594905253.1935666,0,0,0,363,12020,225,0x39
1594905253.2082374,0,0,0,363,12020,225,0x39
1594905253.221321,0,0,0,372,12020,225,0x0
1594905253.234234,0,0,0,363,12011,225,0x3
1594905253.2472126,0,0,0,363,12020,225,0x37
1594905253.2601545,0,0,0,363,12029,225,0x39
1594905253.2731295,0,0,0,363,12020,225,0x38
1594905253.286221,0,0,0,363,12020,225,0xc
1594905253.306317,0,0,0,372,12011,225,0x3
1594905253.323832,0,0,0,363,12011,225,0x8
1594905253.3373399,0,0,0,363,12029,225,0x3f
1594905253.3505805,0,0,0,363,12020,225,0x3f
1594905253.3650599,0,0,0,363,12020,225,0x34
1594905253.3783367,0,0,0,363,12046,225,0x3c
1594905253.3913941,0,0,0,363,12020,225,0x35
1594905253.4059715,0,0,0,354,12020,225,0x3e
1594905253.419008,0,0,0,363,12020,225,0x5
1594905253.4318194,0,0,0,363,12029,225,0x3a
1594905253.4447896,0,0,0,372,12046,225,0x35
1594905253.4576676,0,0,0,363,12037,225,0x30
1594905253.4707317,0,0,0,363,12029,225,0x39
1594905253.483834,0,0,0,363,12020,225,0x1
1594905253.496996,0,0,0,363,12020,225,0xc
1594905253.510611,0,0,0,363,12020,225,0x3
1594905253.5245361,0,0,0,363,12046,225,0x33
1594905253.5378153,0,0,0,363,12029,225,0x36
1594905253.5513961,0,0,0,363,12029,225,0x34
1594905253.5641968,0,0,0,363,12020,225,0x30
1594905253.5772429,0,0,0,363,12020,225,0x39
1594905253.5903847,0,0,0,363,12046,225,0x35
1594905253.6031408,0,0,0,363,12020,225,0x39
1594905253.616028,0,0,0,363,12037,225,0xc
1594905253.6290536,0,0,0,363,12020,225,0x3c
1594905253.641767,0,0,0,363,12029,225,0xd
1594905253.6545055,0,0,0,363,12020,225,0x33
1594905253.6672888,0,0,0,363,12029,225,0x35
1594905253.6801789,0,0,0,363,12037,225,0x3e
1594905253.693059,0,0,0,363,12011,225,0x3
1594905253.705728,0,0,0,363,12037,225,0x8
1594905253.7184796,0,0,0,363,12020,225,0x33
1594905253.7315345,0,0,0,354,12037,225,0x31
1594905253.7443988,0,0,0,354,12020,225,0x38
1594905253.7574074,0,0,0,363,12020,225,0x33
1594905253.770668,0,0,0,363,12037,225,0xf
1594905253.783624,0,0,0,363,12011,225,0xf
1594905253.7966864,0,0,0,363,12020,225,0x35
1594905253.8098137,0,0,0,363,12037,225,0x3b
1594905253.822721,0,0,0,363,12011,225,0xf
1594905253.836538,0,0,0,363,12020,225,0x2
1594905253.8503413,0,0,0,354,12020,225,0x3d
1594905253.8631053,0,0,0,363,12020,225,0x3b
1594905253.8767023,0,0,0,354,12020,225,0x3a
1594905253.889314,0,0,0,354,12020,225,0xa
1594905253.902258,0,0,0,363,12020,225,0x5
1594905253.917869,0,0,0,363,12037,225,0xf
1594905253.9307477,0,0,0,363,12020,225,0x38
1594905253.9434004,0,0,0,363,12029,225,0x36
1594905253.9562373,0,0,0,363,12020,225,0x3e
1594905253.9689722,0,0,0,363,12020,225,0x38
1594905253.9828596,0,0,0,363,12020,225,0x30
1594905253.9957273,0,0,0,354,12011,225,0x33
1594905254.0085504,0,0,0,354,12011,225,0x3c
1594905254.0221329,0,0,0,354,12020,225,0x3b
1594905254.0356047,0,0,0,354,12020,225,0x31
1594905254.0485191,0,0,0,363,12020,225,0x36
1594905254.0615456,0,0,0,363,12020,225,0x33
1594905254.0747995,0,0,0,363,12037,225,0x31
1594905254.0877063,0,0,0,372,12020,225,0x3b
1594905254.1012866,0,0,0,363,12020,225,0x3c
1594905254.1145113,0,0,0,354,12020,225,0x30
1594905254.1272495,0,0,0,363,12002,225,0x38
1594905254.140106,0,0,0,363,12020,225,0x4
1594905254.1534915,0,0,0,363,12037,225,0x3e
1594905254.1662793,0,0,0,363,12011,225,0x3a
1594905254.179997,0,0,0,354,12020,225,0xa
1594905254.1938453,0,0,0,372,12011,225,0x35
1594905254.2088287,0,0,0,363,12029,225,0x30
1594905254.221451,0,0,0,363,12020,225,0x7
1594905254.2343922,0,0,0,363,12020,225,0x39
1594905254.2469642,0,0,0,354,12020,225,0x3b
1594905254.2598274,0,0,0,363,12020,225,0x31
1594905254.2726786,0,0,0,354,12046,225,0x3a
1594905254.2864485,0,0,0,363,12020,225,0x37
1594905254.2994316,0,0,0,363,12011,225,0x36
1594905254.3124235,0,0,0,363,12029,225,0x3f
1594905254.328081,0,0,0,363,12020,225,0x6
1594905254.3415608,0,0,0,354,12020,225,0x3f
1594905254.3544736,0,0,0,363,12020,225,0x32
1594905254.3676603,0,0,0,354,12020,225,0x33
1594905254.3812175,0,0,0,363,12020,225,0x3d
1594905254.3938882,0,0,0,363,12020,225,0x35
1594905254.4067285,0,0,0,363,12020,225,0x3c
1594905254.420127,0,0,0,363,12029,225,0xd
1594905254.432984,0,0,0,363,12029,225,0xf
1594905254.4460893,0,0,0,363,12020,225,0x32
1594905254.459359,0,0,0,363,12020,225,0x1
1594905254.4721162,0,0,0,372,12046,225,0x33
1594905254.485414,0,0,0,363,12020,225,0xe
1594905254.498231,0,0,0,354,12020,225,0x7
1594905254.5109215,0,0,0,363,12020,225,0x3d
1594905254.5238597,0,0,0,354,12020,225,0x35
1594905254.5365796,0,0,0,363,12020,225,0x3b
1594905254.5494504,0,0,0,354,12020,225,0x3f
1594905254.5624883,0,0,0,363,12037,225,0x36
1594905254.5754542,0,0,0,363,12029,225,0x3f
1594905254.588507,0,0,0,363,12020,225,0x1
1594905254.6017296,0,0,0,363,12037,225,0x3d
1594905254.6146564,0,0,0,363,12020,225,0x34
1594905254.6273966,0,0,0,363,12029,225,0x36
1594905254.6401348,0,0,0,372,12020,225,0x3a
1594905254.6529171,0,0,0,363,12037,225,0x3f
1594905254.665751,0,0,0,363,12011,225,0x2
1594905254.679179,0,0,0,372,12020,225,0x1
1594905254.6917715,0,0,0,363,12046,225,0x3c
1594905254.70469,0,0,0,354,12020,225,0x3e
1594905254.7173834,0,0,0,363,12046,225,0x3b
1594905254.7300475,0,0,0,363,12020,225,0x34
1594905254.7428458,0,0,0,363,12029,225,0x3f
1594905254.7555592,0,0,0,363,12020,225,0x3a
1594905254.7688067,0,0,0,363,12029,225,0x3f
1594905254.7820237,0,0,0,363,12011,225,0x3f
1594905254.79502,0,0,0,363,12029,225,0x36
1594905254.8079445,0,0,0,363,12046,225,0x35
1594905254.821381,0,0,0,363,12011,225,0x5
1594905254.8359418,0,0,0,363,12020,225,0x3c
1594905254.8487856,0,0,0,363,12011,225,0x3c
1594905254.8619418,0,0,0,363,12029,225,0x34
1594905254.8746543,0,0,0,363,12037,225,0x3f
1594905254.8874626,0,0,0,363,12029,225,0x3e
1594905254.900186,0,0,0,363,12037,225,0x6
1594905254.9132018,0,0,0,354,12020,225,0x32
1594905254.9260736,0,0,0,363,12020,225,0x39
1594905254.9388921,0,0,0,363,12020,225,0x36
1594905254.9518166,0,0,0,363,12020,225,0x32
1594905254.964862,0,0,0,363,12011,225,0x3
1594905254.9789302,0,0,0,363,12020,225,0x38
1594905254.991673,0,0,0,363,12002,225,0x5
1594905255.0043263,0,0,0,363,12037,225,0x31
1594905255.0194883,0,0,0,363,12011,225,0x3a
1594905255.033252,0,0,0,363,12020,225,0x2
1594905255.04622,0,0,0,363,12029,225,0x3c
1594905255.0595143,0,0,0,354,12029,225,0x35
1594905255.072118,0,0,0,363,12011,225,0x8
1594905255.08522,0,0,0,363,12046,225,0x3a
1594905255.0984974,0,0,0,363,12020,225,0x38
1594905255.1115108,0,0,0,363,12011,225,0x38
1594905255.124458,0,0,0,363,12046,225,0x9
1594905255.13701,0,0,0,363,12020,225,0x33
1594905255.149663,0,0,0,354,12011,225,0xe
1594905255.1625724,0,0,0,354,12020,225,0x32
1594905255.1755009,0,0,0,363,12011,225,0x3a
1594905255.1887038,0,0,0,354,12020,225,0x3e
1594905255.2019274,0,0,0,372,12011,225,0x3e
1594905255.2145548,0,0,0,372,12046,225,0x3c
1594905255.227739,0,0,0,363,12020,225,0xd
1594905255.2405877,0,0,0,363,12020,225,0x3c
1594905255.2536576,0,0,0,363,12011,225,0x33
1594905255.2663348,0,0,0,363,12011,225,0x3b
1594905255.2796233,0,0,0,363,12029,225,0x36
1594905255.294205,0,0,0,363,12011,225,0xd
1594905255.3071482,0,0,0,372,12037,225,0x3a
1594905255.3201516,0,0,0,363,12020,225,0x35
1594905255.333127,0,0,0,363,12020,225,0x0
1594905255.3464131,0,0,0,372,12037,225,0x37
1594905255.3597012,0,0,0,363,12020,225,0x3c
1594905255.3725576,0,0,0,354,12020,225,0x34
1594905255.3864057,0,0,0,363,12029,225,0x35
1594905255.4000607,0,0,0,363,12020,225,0x32
1594905255.413357,0,0,0,363,12029,225,0x9
1594905255.4260623,0,0,0,363,12020,225,0x30
1594905255.439141,0,0,0,363,12037,225,0xb
1594905255.4560037,0,0,0,363,12020,225,0x34
1594905255.4703178,0,0,0,363,12020,225,0x39
1594905255.4834185,0,0,0,363,12020,225,0x30
1594905255.4963155,0,0,0,363,12020,225,0x3e
1594905255.509747,0,0,0,363,12029,225,0x6
1594905255.5226715,0,0,0,372,12029,225,0x3e
1594905255.5363104,0,0,0,363,12055,225,0x33
1594905255.549273,0,0,0,354,12011,225,0xf
1594905255.562239,0,0,0,354,12029,225,0x3
1594905255.5753992,0,0,0,363,12029,225,0x38
1594905255.588276,0,0,0,363,12011,225,0x3
1594905255.6020982,0,0,0,354,12020,225,0x34
1594905255.6150138,0,0,0,363,12020,225,0x3f
1594905255.6277115,0,0,0,354,12011,225,0x30
1594905255.657214,0,0,0,363,12020,225,0x4
1594905255.671977,0,0,0,363,12029,225,0x7
1594905255.6854963,0,0,0,372,12020,225,0x34
1594905255.6986256,0,0,0,363,12020,225,0x37
1594905255.7114353,0,0,0,354,12029,225,0x3c
1594905255.7385342,0,0,0,363,12011,225,0x39
1594905255.7518272,0,0,0,363,12020,225,0x3b
1594905255.7649026,0,0,0,363,12029,225,0x36
1594905255.78057,0,0,0,363,12029,225,0x33
1594905255.7938983,0,0,0,363,12020,225,0x30
1594905255.8067536,0,0,0,363,12029,225,0x37
1594905255.8198473,0,0,0,354,12037,225,0x3d
1594905255.8330457,0,0,0,363,12029,225,0x30
1594905255.8461192,0,0,0,354,12011,225,0x30
1594905255.8590913,0,0,0,363,12029,225,0x31
1594905255.8718865,0,0,0,363,12020,225,0x3a
1594905255.885456,0,0,0,363,12020,225,0x5
1594905255.898656,0,0,0,363,12020,225,0xb
1594905255.911458,0,0,0,354,12011,225,0x1
1594905255.9245284,0,0,0,363,12020,225,0x33
1594905255.9376116,0,0,0,363,12029,225,0x33
1594905255.9505322,0,0,0,363,12011,225,0x3f
1594905255.9670897,0,0,0,363,12011,225,0x3b
1594905255.9808085,0,0,0,363,12029,225,0x3a
1594905255.9938595,0,0,0,372,12029,225,0x3c
1594905256.0072272,0,0,0,363,12011,225,0x34
1594905256.0202096,0,0,0,363,12046,225,0x3b
1594905256.033916,0,0,0,363,12020,225,0xa
1594905256.0468013,0,0,0,345,12011,225,0x3a
1594905256.059859,0,0,0,363,12037,225,0xa
1594905256.0726016,0,0,0,363,12011,225,0x32
1594905256.0855176,0,0,0,372,12020,225,0x3c
1594905256.0981836,0,0,0,363,12011,225,0x3b
1594905256.1112492,0,0,0,363,12020,225,0x38
1594905256.1242547,0,0,0,363,12037,225,0x31
1594905256.1371915,0,0,0,354,12029,225,0x30
1594905256.1501982,0,0,0,363,12029,225,0x3b
1594905256.1629944,0,0,0,363,12037,225,0x37
1594905256.1761498,0,0,0,363,12020,225,0x30
1594905256.1897287,0,0,0,363,12011,225,0x3c
1594905256.2025847,0,0,0,354,12046,225,0x3e
1594905256.2156386,0,0,0,363,12011,225,0x3b
1594905256.228729,0,0,0,363,12020,225,0x0
1594905256.2415395,0,0,0,363,12037,225,0x3f
1594905256.2544448,0,0,0,363,12011,225,0x39
1594905256.2676897,0,0,0,363,12029,225,0x3e
1594905256.2810674,0,0,0,354,12037,225,0x38
1594905256.2938404,0,0,0,363,12029,225,0x3d
1594905256.3071902,0,0,0,363,12020,225,0x3a
1594905256.3200357,0,0,0,363,12029,225,0x3d
1594905256.333456,0,0,0,363,12020,225,0x0
1594905256.3468165,0,0,0,363,12020,225,0x3f
1594905256.3598497,0,0,0,363,12011,225,0x3b
1594905256.3760023,0,0,0,363,12020,225,0x37
1594905256.3893576,0,0,0,363,12029,225,0x38
1594905256.4022305,0,0,0,363,12020,225,0x36
1594905256.4150426,0,0,0,363,12020,225,0x34
1594905256.4280472,0,0,0,363,12011,225,0x39
1594905256.4407365,0,0,0,354,12029,225,0x3e
1594905256.453467,0,0,0,354,12046,225,0x7
1594905256.4666378,0,0,0,363,12011,225,0x38
1594905256.4803698,0,0,0,354,12011,225,0x3a
1594905256.4931161,0,0,0,363,12029,225,0x34
1594905256.5058663,0,0,0,363,12029,225,0x36
1594905256.519075,0,0,0,363,12020,225,0xb
1594905256.5319648,0,0,0,363,12046,225,0x30
1594905256.5454247,0,0,0,363,12011,225,0x37
1594905256.5582669,0,0,0,363,12020,225,0x37
1594905256.5713942,0,0,0,363,12029,225,0x32
1594905256.5847769,0,0,0,372,12037,225,0x34
1594905256.5973883,0,0,0,372,12020,225,0x3f
1594905256.6100373,0,0,0,363,12037,225,0x32
1594905256.6226938,0,0,0,345,12020,225,0x32
1594905256.6354573,0,0,0,354,12002,225,0x35
1594905256.6483912,0,0,0,363,12011,225,0x35
1594905256.6610348,0,0,0,363,12037,225,0x3c
1594905256.6737943,0,0,0,354,12011,225,0x39
1594905256.6871042,0,0,0,363,12037,225,0x3c
1594905256.6998348,0,0,0,363,12002,225,0x35
1594905256.712498,0,0,0,363,12020,225,0x5
1594905256.7254913,0,0,0,363,12037,225,0x3d
1594905256.7382936,0,0,0,363,12011,225,0x34
1594905256.751126,0,0,0,363,12029,225,0xb
1594905256.76403,0,0,0,372,12020,225,0x32
1594905256.776704,0,0,0,372,12020,225,0x1
1594905256.7894533,0,0,0,363,12011,225,0x31
1594905256.802225,0,0,0,363,12011,225,0x9
1594905256.8148715,0,0,0,363,12020,225,0x32
1594905256.8277752,0,0,0,363,12020,225,0x3e
1594905256.8402982,0,0,0,354,12011,225,0x3f
1594905256.853192,0,0,0,354,12020,225,0x4
1594905256.8660955,0,0,0,372,12046,225,0x35
1594905256.8800123,0,0,0,363,12020,225,0x34
1594905256.8934789,0,0,0,363,12020,225,0x34
1594905256.9068103,0,0,0,354,12011,225,0x37
1594905256.919968,0,0,0,363,12020,225,0x2
1594905256.9328156,0,0,0,363,12020,225,0x36
1594905256.9465585,0,0,0,363,12011,225,0x30
1594905256.9592197,0,0,0,363,12011,225,0x3e
1594905256.971895,0,0,0,372,12037,225,0x9
1594905256.984816,0,0,0,372,12020,225,0xe
1594905256.9975114,0,0,0,354,12029,225,0x3f
1594905257.0102148,0,0,0,363,12020,225,0x3b
1594905257.0230188,0,0,0,363,12046,225,0x35
1594905257.0361042,0,0,0,363,12029,225,0x3e
1594905257.0490437,0,0,0,363,12020,225,0x38
1594905257.0618913,0,0,0,363,12046,225,0x31
1594905257.074943,0,0,0,363,12020,225,0x8
1594905257.08774,0,0,0,354,12037,225,0x3b
1594905257.100717,0,0,0,363,12011,225,0x7
1594905257.1134455,0,0,0,372,12020,225,0x36
1594905257.1268353,0,0,0,372,12037,225,0x3b
1594905257.1397736,0,0,0,372,12020,225,0x3b
1594905257.1526384,0,0,0,363,12020,225,0x3a
1594905257.1672857,0,0,0,363,12011,225,0x3f
1594905257.181245,0,0,0,363,12020,225,0xe
1594905257.196552,0,0,0,372,12020,225,0x9
1594905257.209778,0,0,0,363,12037,225,0x0
1594905257.223018,0,0,0,354,12029,225,0x2
1594905257.2358372,0,0,0,363,12029,225,0x36
1594905257.2486506,0,0,0,363,12020,225,0x3e
1594905257.2614827,0,0,0,363,12029,225,0x30
1594905257.2742517,0,0,0,363,12011,225,0x37
1594905257.287142,0,0,0,363,12029,225,0x6
1594905257.2998178,0,0,0,363,12029,225,0x38
1594905257.3128552,0,0,0,363,12020,225,0x3f
1594905257.3261647,0,0,0,354,12037,225,0x34
1594905257.3388085,0,0,0,363,12002,225,0x38
1594905257.3518882,0,0,0,354,12011,225,0x3e
1594905257.3648815,0,0,0,363,12029,225,0x39
1594905257.377845,0,0,0,354,12020,225,0xb
1594905257.391186,0,0,0,363,12029,225,0x8
1594905257.4043844,0,0,0,363,12046,225,0x3e
1594905257.4171088,0,0,0,363,12002,225,0x36
1594905257.431676,0,0,0,363,12011,225,0x6
1594905257.4450262,0,0,0,363,12020,225,0x36
1594905257.4576201,0,0,0,354,12029,225,0x3b
1594905257.4703474,0,0,0,363,12020,225,0x32
1594905257.482515,0,0,0,354,12029,225,0x7
1594905257.4948997,0,0,0,363,12020,225,0x33
1594905257.5073097,0,0,0,354,12011,225,0x3c
1594905257.5196712,0,0,0,363,12037,225,0x3c
1594905257.5321085,0,0,0,363,12020,225,0x3d
1594905257.5448194,0,0,0,363,12011,225,0x36
1594905257.5572884,0,0,0,372,12020,225,0x34
1594905257.5694215,0,0,0,354,12020,225,0x39
1594905257.5816321,0,0,0,363,12011,225,0x3d
1594905257.5938408,0,0,0,363,12029,225,0x37
1594905257.6065078,0,0,0,372,12011,225,0x3d
1594905257.6191852,0,0,0,354,12046,225,0x31
1594905257.6316948,0,0,0,363,12029,225,0x3b
1594905257.6441956,0,0,0,363,12011,225,0x3a
1594905257.656493,0,0,0,363,12020,225,0xe
1594905257.6690757,0,0,0,363,12020,225,0x39
1594905257.7013392,0,0,0,363,12011,225,0x3a
1594905257.7137768,0,0,0,363,12046,225,0x3e
1594905257.7272468,0,0,0,363,12020,225,0x3f
1594905257.7396393,0,0,0,363,12029,225,0x3e
1594905257.7521248,0,0,0,363,12020,225,0x3a
1594905257.7643602,0,0,0,363,12011,225,0x35
1594905257.7769153,0,0,0,363,12020,225,0x3d
1594905257.7892292,0,0,0,363,12020,225,0x38
1594905257.8016543,0,0,0,363,12011,225,0x3a
1594905257.814265,0,0,0,363,12020,225,0x9
1594905257.8296316,0,0,0,363,12002,225,0x34
1594905257.8425574,0,0,0,354,12020,225,0x3c
1594905257.8552747,0,0,0,363,12055,225,0x39
1594905257.8676388,0,0,0,363,12020,225,0x39
1594905257.8836112,0,0,0,363,12011,225,0x30
1594905257.895868,0,0,0,363,12011,225,0x5
1594905257.9084992,0,0,0,372,12020,225,0x32
1594905257.921133,0,0,0,363,12020,225,0xe
1594905257.93334,0,0,0,363,12011,225,0x39
1594905257.9456651,0,0,0,363,12029,225,0x30
1594905257.957734,0,0,0,363,12020,225,0xe
1594905257.9701953,0,0,0,363,12011,225,0x37
1594905257.982471,0,0,0,363,12020,225,0x4
1594905257.996454,0,0,0,363,12029,225,0xf
1594905258.008878,0,0,0,354,12020,225,0x1
1594905258.0215216,0,0,0,363,12037,225,0x3f
1594905258.0345485,0,0,0,363,12011,225,0x33
1594905258.047321,0,0,0,363,12029,225,0x0
1594905258.0596232,0,0,0,363,12029,225,0x3a
1594905258.071813,0,0,0,363,12020,225,0x6
1594905258.0841925,0,0,0,363,12020,225,0x39
1594905258.096561,0,0,0,372,12011,225,0x5
1594905258.1094913,0,0,0,363,12020,225,0x3d
1594905258.1216154,0,0,0,363,12029,225,0x37
1594905258.1344976,0,0,0,363,12002,225,0x30
1594905258.1474266,0,0,0,363,12011,225,0x3c
1594905258.1598914,0,0,0,372,12011,225,0x31
1594905258.1729062,0,0,0,372,12020,225,0x33
1594905258.1858668,0,0,0,363,12020,225,0x36
1594905258.198347,0,0,0,363,12020,225,0xa
1594905258.2108836,0,0,0,363,12055,225,0x3e
1594905258.2234914,0,0,0,363,12020,225,0x31
1594905258.235914,0,0,0,363,12011,225,0x0
1594905258.2480755,0,0,0,363,12029,225,0x3a
1594905258.2605753,0,0,0,363,12020,225,0x3a
1594905258.2732196,0,0,0,363,12011,225,0x32
1594905258.285162,0,0,0,354,12020,225,0x4
1594905258.2973173,0,0,0,363,12020,225,0x30
1594905258.309924,0,0,0,354,12020,225,0xb
1594905258.3227415,0,0,0,363,12020,225,0x3e
1594905258.3352647,0,0,0,354,12020,225,0x3c
1594905258.3483765,0,0,0,363,12011,225,0x30
1594905258.3606858,0,0,0,363,12011,225,0x3e
1594905258.373107,0,0,0,363,12037,225,0xd
1594905258.3858242,0,0,0,363,12020,225,0x38
1594905258.3981743,0,0,0,363,12046,225,0x39
1594905258.4104505,0,0,0,363,12029,225,0x32
